Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-06,144.29,144.52,143.45,143.66,21149034.0,0.0,1.0,34.146034673795754,34.200463864834454,33.94724980217618,33.996946020081076,84596136.0
2017-04-05,144.22,145.46,143.81,144.02,27717854.0,0.0,1.0,34.12946926782746,34.422913602123025,34.03244331858457,34.082139536489464,110871416.0
2017-04-04,143.25,144.89,143.17,144.77,19891354.0,0.0,1.0,33.899920070838185,34.288023867809734,33.880988178302985,34.259626029006945,79565416.0
2017-04-03,143.71,144.12,143.05,143.7,19985714.0,0.0,1.0,34.00877845291558,34.10580440215846,33.852590339500196,34.00641196634867,79942856.0
2017-03-31,143.72,144.27,143.01,143.66,19661651.0,0.0,1.0,34.01114493948247,34.14130170066196,33.84312439323259,33.996946020081076,78646604.0
2017-03-30,144.19,144.5,143.5,143.93,21207252.0,0.0,1.0,34.12236980812676,34.19573089170065,33.95908223501068,34.06084115738737,84829008.0
2017-03-29,143.68,144.49,143.19,144.12,29189955.0,0.0,1.0,34.001678993214874,34.19336440513375,33.88572115143679,34.10580440215846,116759820.0
2017-03-28,140.91,144.04,140.62,143.8,33374805.0,0.0,1.0,33.34616221418366,34.08687250962326,33.27753410374357,34.03007683201768,133499220.0
2017-03-27,139.39,141.22,138.62,140.88,23575094.0,0.0,1.0,32.986456256014904,33.41952329775755,32.80423679036363,33.33906275448296,94300376.0
2017-03-24,141.5,141.74,140.35,140.64,22395563.0,0.0,1.0,33.48578492163074,33.54258059923634,33.21363896643727,33.28226707687736,89582252.0
2017-03-23,141.26,141.5844,140.61,140.92,20346301.0,0.0,1.0,33.428989244025146,33.505758068255375,33.27516761717667,33.348528700750556,81385204.0
2017-03-22,139.845,141.6,139.76,141.42,25860165.0,0.0,1.0,33.09413139480884,33.50944978729974,33.07401625899019,33.46685302909554,103440660.0
2017-03-21,142.11,142.8,139.73,139.84,39529912.0,0.0,1.0,33.630140602211625,33.793428175327705,33.066916799289494,33.09294815152539,158119648.0
2017-03-20,140.4,141.5,140.23,141.46,21542038.0,0.0,1.0,33.225471399271775,33.48578492163074,33.18524112763448,33.47631897536314,86168152.0
2017-03-17,141.0,141.0,139.89,139.99,43884952.0,0.0,1.0,33.367460593285756,33.367460593285756,33.10478058435989,33.12844545002889,175539808.0
2017-03-16,140.72,141.02,140.26,140.69,19231998.0,0.0,1.0,33.30119896941257,33.372193566419554,33.192340587335174,33.29409950971186,76927992.0
2017-03-15,139.41,140.7501,139.025,140.46,25691774.0,0.0,1.0,32.9911892291487,33.30832209397893,32.900079496323066,33.23967031867318,102767096.0
2017-03-14,139.3,139.65,138.84,138.99,15309065.0,0.0,1.0,32.96515787691281,33.047984906754294,32.85629949483542,32.89179679333892,61236260.0
2017-03-13,138.85,139.43,138.82,139.2,17421717.0,0.0,1.0,32.85866598140232,32.99592220228251,32.85156652170162,32.94149301124381,69686868.0
2017-03-10,139.25,139.3571,138.64,139.14,19612801.0,0.0,1.0,32.95332544407831,32.97867051520981,32.80896976349742,32.927294091842406,78451204.0
2017-03-09,138.74,138.79,137.05,138.68,22155904.0,0.0,1.0,32.83263462916643,32.84446706200092,32.432698399360376,32.818435709765026,88623616.0
2017-03-08,138.95,139.8,138.82,139.0,18707236.0,0.0,1.0,32.882330847071316,33.083482205257795,32.85156652170162,32.89416327990582,74828944.0
2017-03-07,139.06,139.98,138.79,139.52,17446297.0,0.0,1.0,32.90836219930721,33.126078963461985,32.84446706200092,33.017220581384606,69785188.0
2017-03-06,139.365,139.77,138.5959,139.34,21750044.0,0.0,1.0,32.980540039597656,33.0763827455571,32.7985335577374,32.97462382318041,87000176.0
2017-03-03,138.78,139.83,138.59,139.78,21571121.0,0.0,1.0,32.842100575434024,33.09058166495849,32.79713733066293,33.07874923212399,86284484.0
2017-03-02,140.0,140.2786,138.76,138.96,26210984.0,0.0,1.0,33.130811936595784,33.196742252349615,32.83736760230022,32.88469733363822,104843936.0
2017-03-01,137.89,140.15,137.595,139.79,36414585.0,0.0,1.0,32.63148327097995,33.166309235099284,32.561671917256405,33.08111571869089,145658340.0
2017-02-28,137.08,137.435,136.7,136.99,23482860.0,0.0,1.0,32.43979785906107,32.52380813218601,32.34987136951888,32.41849947995898,93931440.0
2017-02-27,137.14,137.435,136.28,136.93,20257426.0,0.0,1.0,32.45399677846247,32.52380813218601,32.2504789337091,32.40430056055758,81029704.0
2017-02-24,135.91,136.66,135.28,136.66,21776585.0,0.0,1.0,32.16291893073381,32.34040542325128,32.01383027701913,32.34040542325128,87106340.0
2017-02-23,137.38,137.48,136.3,136.53,20788186.0,0.0,1.0,32.51079245606807,32.53445732173706,32.2552119068429,32.30964109788159,83152744.0
2017-02-22,136.43,137.12,136.11,137.11,20836932.0,0.0,1.0,32.2859762322126,32.44926380532868,32.210248662071805,32.44689731876178,83347728.0
2017-02-21,136.23,136.75,135.98,136.7,24507156.0,0.0,1.0,32.238646500874594,32.36170380235338,32.1794843367021,32.34987136951888,98028624.0
2017-02-17,135.1,135.83,135.1,135.72,22198197.0,0.0,1.0,31.97123351881493,32.14398703819862,31.97123351881493,32.11795568596271,88792788.0
2017-02-16,135.67,135.9,134.8398,135.345,22584555.0,0.0,1.0,32.10612325312821,32.16055244416691,31.909657538344202,32.029212439703976,90338220.0
2017-02-15,135.52,136.27,134.62,135.51,35623100.0,0.0,1.0,32.070625954624724,32.2481124471422,31.85764216360375,32.06825946805782,142492400.0
2017-02-14,133.47,135.09,133.25,135.02,33226223.0,0.0,1.0,31.585496208410284,31.968867032248035,31.53343350393849,31.952301626279738,132904892.0
2017-02-13,133.08,133.82,132.75,133.29,23035421.0,0.0,1.0,31.493203232301198,31.66832323825177,31.415109175593503,31.542899450206086,92141684.0
2017-02-10,132.46,132.94,132.05,132.12,20065458.0,0.0,1.0,31.346481065153416,31.460072420364597,31.24945511591053,31.266020521878826,80261832.0
2017-02-09,131.65,132.445,131.12,132.42,28349859.0,0.57,1.0,31.15479565323454,31.34293133530306,31.029371865188853,31.337015118885812,113399436.0
2017-02-08,131.35,132.22,131.22,132.04,23004072.0,0.0,1.0,30.95057474897099,31.15557665252337,30.919942280624085,31.113162465581496,92016288.0
2017-02-07,130.54,132.09,130.45,131.53,38183841.0,0.0,1.0,30.75971090773257,31.124944184176464,30.738503814261634,30.992988935912862,152735364.0
2017-02-06,129.13,130.5,128.9,130.29,26845924.0,0.0,1.0,30.42746644335458,30.7502855328566,30.373270537817746,30.70080231475775,107383696.0
2017-02-03,128.31,129.19,128.16,129.08,24507301.0,0.0,1.0,30.234246258397167,30.441604505668536,30.198901102612275,30.41568472475962,98029204.0
2017-02-02,127.975,129.39,127.78,128.53,33710411.0,0.0,1.0,30.155308743810906,30.488731380048392,30.109360041290547,30.28608582021501,134841644.0
2017-02-01,127.03,130.49,127.01,128.75,111985040.0,0.0,1.0,29.932634262366083,30.74792918913761,29.9279215749281,30.337925382032854,447940160.0
2017-01-31,121.15,121.39,120.62,121.35,49200993.0,0.0,1.0,28.547104155598294,28.60365640485412,28.422217938491674,28.594231029978147,196803972.0
2017-01-30,120.93,121.63,120.66,121.63,30377503.0,0.0,1.0,28.49526459378045,28.660208654109947,28.43164331336764,28.660208654109947,121510012.0
2017-01-27,122.14,122.35,121.6,121.95,20562944.0,0.0,1.0,28.780382183778585,28.82986540187743,28.65313962295297,28.735611653117722,82251776.0
2017-01-26,121.67,122.44,121.6,121.94,26337576.0,0.0,1.0,28.66963402898592,28.85107249534837,28.65313962295297,28.733255309398725,105350304.0
2017-01-25,120.42,122.1,120.28,121.88,32586673.0,0.0,1.0,28.375091064111814,28.77095680890261,28.342102252045915,28.719117247084768,130346692.0
2017-01-24,119.55,120.1,119.5,119.97,23211038.0,0.0,1.0,28.17008916055944,28.299688065104043,28.158307441964475,28.269055596757138,92844152.0
2017-01-23,120.0,120.81,119.77,120.08,22050218.0,0.0,1.0,28.276124627914115,28.466988469152536,28.221928722377278,28.29497537766606,88200872.0
2017-01-20,120.45,120.45,119.7346,120.0,32597892.0,0.0,1.0,28.382160095268794,28.382160095268794,28.213587265612045,28.276124627914115,130391568.0
2017-01-19,119.4,120.09,119.37,119.78,25597291.0,0.0,1.0,28.134744004774547,28.297331721385053,28.127674973617566,28.22428506609627,102389164.0
2017-01-18,120.0,120.5,119.71,119.99,23712961.0,0.0,1.0,28.276124627914115,28.39394181386376,28.20779066006332,28.27376828419512,94851844.0
2017-01-17,118.34,120.24,118.22,120.0,34439843.0,0.0,1.0,27.884971570561305,28.33267687716994,27.85669544593339,28.276124627914115,137759372.0
2017-01-13,119.11,119.62,118.81,119.04,26111948.0,0.0,1.0,28.066410036923752,28.18658356659239,27.99571972535397,28.049915630890805,104447792.0
2017-01-12,118.895,119.3,118.21,119.25,27086220.0,0.0,1.0,28.015748646965406,28.111180567584615,27.854339102214396,28.09939884898965,108344880.0
2017-01-11,118.74,119.93,118.6,119.75,27588593.0,0.0,1.0,27.979225319321017,28.259630221881167,27.946236507255115,28.217216034939295,110354372.0
2017-01-10,118.77,119.38,118.3,119.11,24462051.0,0.0,1.0,27.986294350477994,28.13003131733656,27.87554619568533,28.066410036923752,97848204.0
2017-01-09,117.95,119.43,117.94,118.99,33561948.0,0.0,1.0,27.793074165520583,28.141813035931524,27.79071782180159,28.038133912295837,134247792.0
2017-01-06,116.78,118.16,116.47,117.91,31751900.0,0.0,1.0,27.51738195039842,27.842557383619432,27.444335295109642,27.78364879064461,127007600.0
2017-01-05,115.92,116.8642,115.81,116.61,22193587.0,0.0,1.0,27.314736390565034,27.53722236451234,27.288816609656116,27.47732410717554,88774348.0
2017-01-04,115.85,116.51,115.75,116.02,21118116.0,0.0,1.0,27.298241984532083,27.453760669985613,27.27467854734216,27.338299827754962,84472464.0
2017-01-03,115.8,116.33,114.76,116.15,28781865.0,0.0,1.0,27.28646026593712,27.41134648304374,27.04140051916187,27.36893229610187,115127460.0
2016-12-30,116.65,117.2,115.43,115.82,30586265.0,0.0,1.0,27.486749482051515,27.61634838659612,27.199275548334388,27.291172953375106,122345060.0
2016-12-29,116.45,117.1095,116.4,116.73,15039519.0,0.0,1.0,27.439622607671655,27.595023475939232,27.427840889076695,27.505600231803456,60158076.0
2016-12-28,117.52,118.0166,116.2,116.76,20905892.0,0.0,1.0,27.69175138560389,27.808767414689076,27.380714014696835,27.512669262960436,83623568.0
2016-12-27,116.52,117.8,116.49,117.26,18296855.0,0.0,1.0,27.456117013704606,27.75772900973569,27.449047982547626,27.630486448910077,73187420.0
2016-12-23,115.59,116.52,115.59,116.52,14249484.0,0.0,1.0,27.236977047838273,27.456117013704606,27.236977047838273,27.456117013704606,56997936.0
2016-12-22,116.35,116.51,115.64,116.29,26085854.0,0.0,1.0,27.416059170481727,27.453760669985613,27.248758766433237,27.401921108167773,104343416.0
2016-12-21,116.8,117.4,116.78,117.06,23783165.0,0.0,1.0,27.522094637836403,27.66347526097598,27.51738195039842,27.58335957453022,95132660.0
2016-12-20,116.74,117.5,116.68,116.95,21424965.0,0.0,1.0,27.507956575522446,27.687038698165903,27.493818513208492,27.5574397936213,85699860.0
2016-12-19,115.8,117.38,115.75,116.64,27779423.0,0.0,1.0,27.28646026593712,27.658762573537988,27.27467854734216,27.48439313833252,111117692.0
2016-12-16,116.47,116.5,115.645,115.97,44351134.0,0.0,1.0,27.444335295109642,27.45140432626662,27.24993693829273,27.32651810916,177404536.0
2016-12-15,115.38,116.73,115.23,115.82,46524544.0,0.0,1.0,27.18749382973942,27.505600231803456,27.15214867395453,27.291172953375106,186098176.0
2016-12-14,115.04,116.2,114.98,115.19,34031834.0,0.0,1.0,27.107378143293666,27.380714014696835,27.093240080979708,27.142723299078558,136127336.0
2016-12-13,113.84,115.92,113.75,115.19,43733811.0,0.0,1.0,26.824616897014526,27.314736390565034,26.803409803543587,27.142723299078558,174935244.0
2016-12-12,113.29,115.0,112.49,113.3,26374377.0,0.0,1.0,26.695017992469918,27.097952768417695,26.50651049495049,26.69737433618891,105497508.0
2016-12-09,112.31,114.7,112.31,113.95,34402627.0,0.0,1.0,26.46409630800862,27.02726245684791,26.46409630800862,26.850536677923447,137610508.0
2016-12-08,110.86,112.43,110.6,112.12,27068316.0,0.0,1.0,26.122426468754657,26.492372432636536,26.06116153206084,26.419325777347755,108273264.0
2016-12-07,109.26,111.19,109.16,111.03,29998719.0,0.0,1.0,25.7454114737158,26.200185811481422,25.721848036525873,26.162484311977536,119994876.0
2016-12-06,109.5,110.36,109.19,109.95,26195462.0,0.0,1.0,25.80196372297163,26.004609282805013,25.72891706768285,25.907999190326308,104781848.0
2016-12-05,110.0,110.03,108.25,109.11,34324540.0,0.0,1.0,25.919780908921272,25.926849940078252,25.507420758097524,25.71006631793091,137298160.0
2016-12-02,109.17,110.09,108.85,109.9,26527997.0,0.0,1.0,25.724204380244867,25.94098800239221,25.648801381237096,25.896217471731344,106111988.0
2016-12-01,110.365,110.94,109.03,109.49,37086862.0,0.0,1.0,26.00578745466451,26.1412772185066,25.69121556817897,25.799607379252635,148347448.0
2016-11-30,111.56,112.2,110.27,110.52,36162258.0,0.0,1.0,26.287370529084157,26.4381765270997,25.98340218933408,26.0423107823089,144649032.0
2016-11-29,110.78,112.03,110.07,111.46,28528750.0,0.0,1.0,26.103575719002716,26.39811868387682,25.93627531495422,26.263807091894225,114115000.0
2016-11-28,111.43,112.465,111.39,111.57,27193983.0,0.0,1.0,26.256738060737252,26.50061963565301,26.247312685861278,26.289726872803147,108775932.0
2016-11-25,111.13,111.87,110.95,111.79,11475922.0,0.0,1.0,26.186047749167464,26.360417184372935,26.14363356222559,26.341566434620994,45903688.0
2016-11-23,111.36,111.51,110.33,111.23,27426394.0,0.0,1.0,26.240243654704297,26.275588810489193,25.997540251648037,26.209611186357392,109705576.0
2016-11-22,111.95,112.42,111.4,111.8,25965534.0,0.0,1.0,26.37926793412488,26.490016088917542,26.24966902958027,26.343922778339984,103862136.0
2016-11-21,110.12,111.99,110.01,111.73,29264571.0,0.0,1.0,25.948057033549187,26.388693309000846,25.922137252640265,26.327428372307036,117058284.0
2016-11-18,109.72,110.54,109.66,110.06,28428917.0,0.0,1.0,25.85380328478947,26.047023469746886,25.839665222475514,25.93391897123523,113715668.0
2016-11-17,109.81,110.35,108.83,109.95,27632003.0,0.0,1.0,25.87501037826041,26.00225293908602,25.64408869379911,25.907999190326308,110528012.0
2016-11-16,106.7,110.23,106.6,109.99,58840522.0,0.0,1.0,25.142187481653636,25.97397681445811,25.118624044463704,25.91742456520228,235362088.0
2016-11-15,106.57,107.68,106.1593,107.11,32264510.0,0.0,1.0,25.111555013306727,25.373109166114933,25.01477997676769,25.23879757413234,129058040.0
2016-11-14,107.32,107.809,104.08,105.71,51175504.0,0.0,1.0,25.288280792231188,25.40350600008994,24.52482542727751,24.908909453473342,204702016.0
2016-11-11,106.92,108.87,106.55,108.43,34143898.0,0.0,1.0,25.194027043471475,25.653514068675083,25.10684232586874,25.549834945039397,136575592.0
2016-11-10,111.09,111.09,105.83,107.79,57134541.0,0.0,1.0,26.176622374291494,26.176622374291494,24.937185578101257,25.399028947023854,228538164.0
2016-11-09,109.88,111.32,108.05,110.88,59176361.0,0.0,1.0,25.891504784293357,26.230818279828327,25.460293883717668,26.12713915619264,236705444.0
2016-11-08,110.31,111.72,109.7,111.06,24254179.0,0.0,1.0,25.99282756421005,26.325072028588043,25.849090597351488,26.169553343134513,97016716.0
2016-11-07,110.08,110.51,109.46,110.41,32560000.0,0.0,1.0,25.938631658673216,26.03995443858991,25.792538348095658,26.016391001399978,130240000.0
2016-11-04,108.53,110.25,108.11,108.84,30836997.0,0.0,1.0,25.573398382229325,25.978689501896092,25.474431946031626,25.646445037518102,123347988.0
2016-11-03,110.98,111.46,109.55,109.83,26932602.0,0.57,1.0,26.150702593382572,26.263807091894225,25.813745441566592,25.879723065698393,107730408.0
2016-11-02,111.4,112.35,111.23,111.59,28331709.0,0.0,1.0,26.114140847090596,26.336837739413177,26.07428982425392,26.158680225555113,113326836.0
2016-11-01,113.46,113.77,110.53,111.49,43825812.0,0.0,1.0,26.597041476758516,26.669710988990097,25.910197377279385,26.13523844741589,175303248.0
2016-10-31,113.65,114.23,113.2,113.54,26419398.0,0.0,1.0,26.641580855223033,26.77754316843051,26.536092853596546,26.615794899269893,105677592.0
2016-10-28,113.87,115.21,113.45,113.72,37861662.0,0.0,1.0,26.693152767129316,27.007272594194855,26.594697298944595,26.657990099920486,151446648.0
2016-10-27,115.39,115.86,114.1,114.48,34562045.0,0.0,1.0,27.049467794845455,27.159644152099787,26.74706885684952,26.836147613778557,138248180.0
2016-10-26,114.31,115.7,113.31,115.59,66134219.0,0.0,1.0,26.796296590941882,27.122137307077036,26.561878809549686,27.096351351123893,264536876.0
2016-10-25,117.95,118.36,117.31,118.25,48128970.0,0.0,1.0,27.649577315209473,27.745688605580273,27.49954993511847,27.719902649627134,192515880.0
2016-10-24,117.1,117.74,117.0,117.65,23538673.0,0.0,1.0,27.450322201026108,27.60034958111711,27.42688042288689,27.579251980791817,94154692.0
2016-10-21,116.81,116.91,116.28,116.6,23192665.0,0.0,1.0,27.382341044422372,27.40578282256159,27.258099620284508,27.33311331033001,92770660.0
2016-10-20,116.86,117.38,116.33,117.06,24125801.0,0.0,1.0,27.39406193349198,27.515959179815923,27.269820509354116,27.44094548977042,96503204.0
2016-10-19,117.25,117.76,113.8,117.12,20034594.0,0.0,1.0,27.485484868234938,27.60503793674496,26.676743522431863,27.455010556653953,80138376.0
2016-10-18,118.18,118.21,117.45,117.47,24553478.0,0.0,1.0,27.70349340492968,27.710525938371443,27.532368424513376,27.53705678014122,98213912.0
2016-10-17,117.33,117.84,116.78,117.55,23624896.0,0.0,1.0,27.50423829074631,27.623791359256334,27.375308510980606,27.555810202652594,94499584.0
2016-10-14,117.88,118.17,117.13,117.63,35652191.0,0.0,1.0,27.63316807051202,27.701149227115756,27.457354734467874,27.57456362516397,142608764.0
2016-10-13,116.79,117.44,115.72,116.98,35192406.0,0.0,1.0,27.37765268879453,27.530024246699455,27.126825662704878,27.422192067259047,140769624.0
2016-10-12,117.35,117.98,116.75,117.34,37586787.0,0.0,1.0,27.508926646374157,27.65660984865124,27.36827597753884,27.506582468560236,150347148.0
2016-10-11,117.7,118.69,116.2,116.3,64041043.0,0.0,1.0,27.590972869861424,27.8230464734397,27.239346197773134,27.26278797591235,256164172.0
2016-10-10,115.02,116.75,114.72,116.05,36235956.0,0.0,1.0,26.96273321573034,27.36827597753884,26.892407881312682,27.2041835305643,144943824.0
2016-10-07,114.31,114.56,113.51,114.06,24358443.0,0.0,1.0,26.796296590941882,26.85490103628993,26.608762365828127,26.737692145593833,97433772.0
2016-10-06,113.7,114.34,113.13,113.89,28779313.0,0.0,1.0,26.653301744292644,26.803329124383648,26.51968360889909,26.69784112275716,115117252.0
2016-10-05,113.4,113.66,112.69,113.05,21453089.0,0.0,1.0,26.582976409874984,26.643925033036954,26.416539785086524,26.500930186387716,85812356.0
2016-10-04,113.06,114.31,112.63,113.0,29736835.0,0.0,1.0,26.503274364201637,26.796296590941882,26.402474718202992,26.489209297318105,118947340.0
2016-10-03,112.71,113.05,112.28,112.52,21701760.0,0.0,1.0,26.42122814071437,26.500930186387716,26.320428494715724,26.376688762249852,86807040.0
2016-09-30,112.46,113.37,111.8,113.05,36379106.0,0.0,1.0,26.36262369536632,26.575943876433218,26.20790795964747,26.500930186387716,145516424.0
2016-09-29,113.16,113.8,111.8,112.18,35886990.0,0.0,1.0,26.526716142340856,26.676743522431863,26.20790795964747,26.29698671657651,143547960.0
2016-09-28,113.69,114.64,113.43,113.95,29641085.0,0.0,1.0,26.65095756647872,26.873654458801308,26.59000894331675,26.711906189640693,118564340.0
2016-09-27,113.0,113.18,112.34,113.09,24607412.0,0.0,1.0,26.489209297318105,26.5314044979687,26.334493561599256,26.510306897643403,98429648.0
2016-09-26,111.64,113.39,111.55,112.88,29869442.0,0.0,1.0,26.17040111462472,26.580632232061063,26.149303514299422,26.46107916355104,119477768.0
2016-09-23,114.42,114.79,111.55,112.71,52481151.0,0.0,1.0,26.822082546895025,26.90881712601014,26.149303514299422,26.42122814071437,209924604.0
2016-09-22,114.35,114.94,114.0,114.62,31073984.0,0.0,1.0,26.80567330219757,26.943979793218965,26.7236270787103,26.868966103173463,124295936.0
2016-09-21,113.85,113.989,112.441,113.55,36003185.0,0.0,1.0,26.68846441150147,26.721048483114988,26.35816975751987,26.618139077083814,144012740.0
2016-09-20,113.05,114.12,112.51,113.57,34514269.0,0.0,1.0,26.500930186387716,26.751757212477365,26.37434458443593,26.622827432711656,138057076.0
2016-09-19,115.19,116.18,113.25,113.58,47023046.0,0.0,1.0,27.002584238567014,27.23465784214529,26.547813742666154,26.62517161052558,188092184.0
2016-09-16,115.12,116.13,114.04,114.92,79886911.0,0.0,1.0,26.98617499386956,27.222936953075678,26.73300378996599,26.939291437591123,319547644.0
2016-09-15,113.86,115.73,113.49,115.57,90613177.0,0.0,1.0,26.690808589315395,27.129169840518802,26.604074010200282,27.091662995496048,362452708.0
2016-09-14,108.73,113.03,108.6,111.77,112340318.0,0.0,1.0,25.48824537077343,26.49624183075987,25.457771059192442,26.200875426205705,449361272.0
2016-09-13,107.51,108.79,107.24,107.95,62176190.0,0.0,1.0,25.20225567747495,25.502310437656963,25.138962876499058,25.305399501287518,248704760.0
2016-09-12,102.65,105.72,102.53,105.44,45292770.0,0.0,1.0,24.06298525990888,24.782647848782922,24.034855126141817,24.717010869993107,181171080.0
2016-09-09,104.64,105.72,103.13,103.13,46556984.0,0.0,1.0,24.529476644879352,24.782647848782922,24.175505794977134,24.175505794977134,186227936.0
2016-09-08,107.25,107.27,105.24,105.52,53002026.0,0.0,1.0,25.141307054312982,25.145995409940824,24.670127313714666,24.73576429250448,212008104.0
2016-09-07,107.83,108.76,107.07,108.36,42364328.0,0.0,1.0,25.277269367520454,25.495277904215197,25.099111853662386,25.401510791658318,169457312.0
2016-09-06,107.9,108.3,107.51,107.7,26880391.0,0.0,1.0,25.29367861221791,25.387445724774786,25.20225567747495,25.24679505593947,107521564.0
2016-09-02,107.7,108.0,106.82,107.73,26802450.0,0.0,1.0,25.24679505593947,25.31712039035713,25.040507408314337,25.253827589381235,107209800.0
2016-09-01,106.14,106.8,105.62,106.73,26701523.0,0.0,1.0,24.881103316967643,25.03581905268649,24.759206070643703,25.01940980798904,106806092.0
2016-08-31,105.66,106.5699,105.64,106.1,29662406.0,0.0,1.0,24.76858278189939,24.98187952118815,24.763894426271545,24.871726605711956,118649624.0
2016-08-30,105.8,106.5,105.5,106.0,24863945.0,0.0,1.0,24.801401271294296,24.965493718268835,24.73107593687664,24.848284827572737,99455780.0
2016-08-29,106.62,107.44,106.29,106.82,24970300.0,0.0,1.0,24.9936238520359,25.1858464327775,24.916265984176476,25.040507408314337,99881200.0
2016-08-26,107.41,107.95,106.31,106.94,27766291.0,0.0,1.0,25.178813899335733,25.305399501287518,24.920954339804318,25.0686375420814,111065164.0
2016-08-25,107.39,107.88,106.68,107.57,25086248.0,0.0,1.0,25.174125543707888,25.288990256590065,25.00768891891943,25.216320744358484,100344992.0
2016-08-24,108.565,108.75,107.68,108.03,23675081.0,0.0,1.0,25.449566436843718,25.492933726401276,25.242106700311627,25.324152923798895,94700324.0
2016-08-23,108.59,109.32,108.53,108.85,21257669.0,0.0,1.0,25.455426881378525,25.626551861794823,25.441361814494993,25.51637550454049,85030676.0
2016-08-22,108.86,109.1,107.85,108.51,25820230.0,0.0,1.0,25.518719682354416,25.57497994988854,25.2819577231483,25.436673458867148,103280920.0
2016-08-19,108.77,109.69,108.36,109.36,25368072.0,0.0,1.0,25.497622082029118,25.71328644090994,25.401510791658318,25.635928573050514,101472288.0
2016-08-18,109.23,109.6,109.02,109.08,21984703.0,0.0,1.0,25.60545426146953,25.692188840584638,25.556226527377166,25.5702915942607,87938812.0
2016-08-17,109.1,109.37,108.34,109.22,25355976.0,0.0,1.0,25.57497994988854,25.638272750864438,25.396822436030476,25.603110083655608,101423904.0
2016-08-16,109.63,110.23,109.21,109.38,33794448.0,0.0,1.0,25.699221374026404,25.839872042861725,25.600765905841683,25.640616928678355,135177792.0
2016-08-15,108.14,109.54,108.08,109.48,25868209.0,0.0,1.0,25.349938879752035,25.67812377370111,25.335873812868503,25.664058706817578,103472836.0
2016-08-12,107.78,108.44,107.78,108.18,18660434.0,0.0,1.0,25.265548478450846,25.420264214169695,25.265548478450846,25.359315591007725,74641736.0
2016-08-11,108.52,108.93,107.85,107.93,27484506.0,0.0,1.0,25.43901763668107,25.535128927051872,25.2819577231483,25.300711145659676,109938024.0
2016-08-10,108.71,108.9,107.76,108.0,24008505.0,0.0,1.0,25.483557015145585,25.528096393610106,25.260860122823,25.31712039035713,96034020.0
2016-08-09,108.23,108.94,108.01,108.81,26315204.0,0.0,1.0,25.371036480077333,25.537473104865793,25.31946456817105,25.506998793284808,105260816.0
2016-08-08,107.52,108.37,107.16,108.37,28037220.0,0.0,1.0,25.204599855288873,25.403854969472242,25.120209453987684,25.403854969472242,112148880.0
2016-08-05,106.27,107.65,106.18,107.48,40553402.0,0.0,1.0,24.911577628548628,25.23507416686986,24.890480028223333,25.195223144033186,162213608.0
2016-08-04,105.58,106.0,105.28,105.87,27408650.0,0.57,1.0,24.749829359388013,24.848284827572737,24.679504024970356,24.817810515991752,109634600.0
2016-08-03,104.81,105.84,104.77,105.79,30202641.0,0.0,1.0,24.43775573262961,24.677913049723482,24.428429234878394,24.66625492753446,120810564.0
2016-08-02,106.05,106.07,104.0,104.48,33816556.0,0.0,1.0,24.726877162917376,24.731540411792984,24.24889415316744,24.36081212618206,135266224.0
2016-08-01,104.41,106.15,104.41,106.05,38167871.0,0.0,1.0,24.344490755117427,24.750193407295423,24.344490755117427,24.726877162917376,152671484.0
2016-07-29,104.19,104.55,103.68,104.21,27733688.0,0.0,1.0,24.29319501748573,24.377133497246692,24.174282171157696,24.297858266361335,110934752.0
2016-07-28,102.83,104.45,102.82,104.34,39869839.0,0.0,1.0,23.976094093944308,24.353817252868648,23.9737624695065,24.328169384052796,159479356.0
2016-07-27,104.265,104.35,102.75,102.95,92344820.0,0.0,1.0,24.310682200769264,24.3305010084906,23.957441098441873,24.004073587197965,369379280.0
2016-07-26,96.82,97.97,96.42,96.67,56239822.0,0.0,1.0,22.574787806823764,22.842924617171292,22.481522829311583,22.539813440256697,224959288.0
2016-07-25,98.25,98.84,96.92,97.34,40382921.0,0.0,1.0,22.90821010142982,23.04577594326029,22.598104051201812,22.696032277589605,161531684.0
2016-07-22,99.26,99.3,98.31,98.66,28313669.0,0.0,1.0,23.143704169648082,23.153030667399296,22.922199848056646,23.003806703379805,113254676.0
2016-07-21,99.83,101.0,99.13,99.43,32702028.0,0.0,1.0,23.27660676260294,23.54940682182607,23.11339305195662,23.183341785090757,130808112.0
2016-07-20,100.0,100.46,99.735,99.96,26275968.0,0.0,1.0,23.316244378045617,23.423499102184625,23.254456330443794,23.306917880294396,105103872.0
2016-07-19,99.56,100.0,99.34,99.87,23779924.0,0.0,1.0,23.213652902782215,23.316244378045617,23.162357165150517,23.28593326035416,95119696.0
2016-07-18,98.7,100.13,98.6,99.83,36493867.0,0.0,1.0,23.013133201131023,23.346555495737075,22.98981695675298,23.27660676260294,145975468.0
2016-07-15,98.92,99.3,98.5,98.78,30136990.0,0.0,1.0,23.064428938762724,23.153030667399296,22.966500712374934,23.031786196633462,120547960.0
2016-07-14,97.39,98.99,97.32,98.79,38918997.0,0.0,1.0,22.707690399778627,23.080750309827355,22.691369028713993,23.034117821071266,155675988.0
